DD,MM,YYYY,Type,DocRef,CustomerID,ProductID,Quantity,Amount,Cost
25,2,2019,Credit,137141,IJ01,10009,56,1523.2,1379.02
25,2,2019,Credit,137141,IJ01,41532,20,1700,1362.2
25,2,2019,Credit,137141,IJ01,41534,20,1700,1350.58
25,2,2019,Credit,137141,IJ01,41393,350,1715,1309.53
25,2,2019,Credit,137141,IJ01,41392,400,1960,1628.03
25,2,2019,Credit,137141,IJ01,44497,2000,2200,1665.82
25,2,2019,Credit,137141,IJ01,10011,96,2611.2,2235.81
25,2,2019,Credit,137141,IJ01,10006,111,3019.2,2536.91
25,2,2019,Credit,137141,IJ01,10008,169,4596.8,3746.51
26,2,2019,Credit,137142,IK12,10012,5,140,115.04
26,2,2019,Credit,137142,IK12,46490,6,489.25,386.86
26,2,2019,Credit,137142,IK12,10011,20,560,465.79
26,2,2019,Credit,137142,IK12,10009,25,700,615.64
26,2,2019,Credit,137142,IK12,10006,25,700,571.38
26,2,2019,Credit,137142,IK12,10008,25,700,554.22
26,2,2019,Credit,137142,IK12,45929,56,1083,915.97
26,2,2019,Credit,137142,IK12,10394,100,1354.25,1120.85
19,2,2019,Credit,137143,IL09,41392,50,245,203.51
19,2,2019,Credit,137143,IL09,40737,16,330.9,266.07
19,2,2019,Credit,137143,IL09,10594,8,816.81,607.66
19,2,2019,Credit,137144,IT09,45547,3,297.96,237.05
19,2,2019,Credit,137144,IT09,45539,8,547.68,452.69
19,2,2019,Credit,137144,IT09,45541,10,640.5,530.4
26,2,2019,Credit,137145,IA14,46434,3,636,565.04
26,2,2019,Credit,137145,IA14,47107,15000,1125,954.75
26,2,2019,Credit,137146,IN04,10379,20,135,116.52
26,2,2019,Credit,137146,IN04,10077,240,360,289.44
19,2,2019,Credit,137147,IT08,46857,160,119.04,87.76
19,2,2019,Credit,137147,IT08,46861,150,138.72,107.02
19,2,2019,Credit,137147,IT08,46860,150,141.6,109.11
19,2,2019,Credit,137147,IT08,46859,150,142.56,109.71
19,2,2019,Credit,137147,IT08,46862,150,143.04,110.63
19,2,2019,Credit,137147,IT08,45150,240,669.34,468.29
19,2,2019,Credit,137147,IT08,43512,3,975,705.55
25,2,2019,Credit,137148,IJ01,44898,5,107.5,85.2
25,2,2019,Credit,137148,IJ01,30374,25,430,340.76
25,2,2019,Credit,137148,IJ01,30337,15,774,613.46
25,2,2019,Credit,137148,IJ01,30204,14,919.22,696.8
25,2,2019,Credit,137148,IJ01,47110,40,1040,900
25,2,2019,Credit,137148,IJ01,45644,150,1140,658.89
25,2,2019,Credit,137148,IJ01,45132,600,1684.8,1494.88
25,2,2019,Credit,137148,IJ01,43359,200,2360,2200
25,2,2019,Credit,137148,IJ01,40395,200,2360,2200
25,2,2019,Credit,137148,IJ01,10500,200,2360,2200
25,2,2019,Credit,137148,IJ01,43943,1280,2403.36,2120.84
25,2,2019,Credit,137149,IJ01,40504,16,240,165.68
25,2,2019,Credit,137149,IJ01,42300,300,282,226.45
25,2,2019,Credit,137149,IJ01,46194,312,293.28,224.93
25,2,2019,Credit,137149,IJ01,10211,600,552,420.74
25,2,2019,Credit,137149,IJ01,10221,600,564,444.28
25,2,2019,Credit,137149,IJ01,10641,600,564,433.52
25,2,2019,Credit,137149,IJ01,10471,5,1108.13,933.71
25,2,2019,Credit,137149,IJ01,40728,40,1804.78,1489.62
25,2,2019,Credit,137149,IJ01,30056,10,1884.81,1583.05
25,2,2019,Credit,137149,IJ01,30053,80,2479.9,2055.53
27,2,2019,Credit,137150,SS29,41159,1,120,55.33
27,2,2019,Credit,137151,IT04,41536,2,210,136.04
27,2,2019,Credit,137151,IT04,41083,100,250,200.5
27,2,2019,Credit,137151,IT04,40327,6,291.6,252.87
27,2,2019,Credit,137151,IT04,40487,500,315,215.1
27,2,2019,Credit,137151,IT04,30072,2600,416,310.88
27,2,2019,Credit,137151,IT04,43943,265,513.52,441.98
27,2,2019,Credit,137151,IT04,41906,5,525,353.44
27,2,2019,Credit,137151,IT04,41535,5,525,347.33
27,2,2019,Credit,137151,IT04,43938,400,770.77,655.03
27,2,2019,Credit,137151,IT04,41242,40,777.6,674.33
27,2,2019,Credit,137151,IT04,10126,200,800,610.75
27,2,2019,Credit,137151,IT04,45132,300,888.37,772.14
27,2,2019,Credit,137151,IT04,10585,11,911.34,658.22
27,2,2019,Credit,137151,IT04,10326,40,972,842.91
27,2,2019,Credit,137151,IT04,41393,250,1225,935.38
27,2,2019,Credit,137151,IT04,45533,30,1569.04,1330.64
27,2,2019,Credit,137151,IT04,41392,350,1715,1424.53
27,2,2019,Credit,137151,IT04,10269,10,1727.96,1363.02
27,2,2019,Credit,137151,IT04,10574,34,2124,1614.73
27,2,2019,Credit,137151,IT04,30204,35,2286.25,1739.08
26,2,2019,Credit,137152,IG01,43972,2,240.9,176.29
26,2,2019,Credit,137152,IG01,41371,2,243.75,181.73
26,2,2019,Credit,137152,IG01,45542,3,278.39,214.74
26,2,2019,Credit,137152,IG01,46827,2,281.58,218.6
26,2,2019,Credit,137152,IG01,45912,2,281.58,228.07
26,2,2019,Credit,137152,IG01,45984,2,285.67,195.18
26,2,2019,Credit,137152,IG01,45543,3,294.79,233.79
26,2,2019,Credit,137152,IG01,45547,3,297.18,237.05
26,2,2019,Credit,137152,IG01,45533,6,320.76,266.13
26,2,2019,Credit,137152,IG01,45719,4,339.89,271.4
26,2,2019,Credit,137152,IG01,45639,150,555,376.73
26,2,2019,Credit,137152,IG01,43501,20,660,614.07
26,2,2019,Credit,137152,IG01,45646,104,790.4,586.95
26,2,2019,Credit,137152,IG01,10059,200,880,693.08
26,2,2019,Credit,137152,IG01,46792,200,1000,741.74
26,2,2019,Credit,137152,IG01,45635,140,1428,964.03
28,2,2019,Credit,137153,SZ69,44895,1,34,19.86
28,2,2019,Credit,137153,SZ69,44237,1,39,22.83
28,2,2019,Credit,137153,SZ69,44238,1,43.5,25.59
28,2,2019,Credit,137153,SZ69,10106,1,62,44.36
28,2,2019,Credit,137153,SZ69,44241,1,70,41.37
28,2,2019,Credit,137153,SZ69,44239,2,98,58.35
27,2,2019,Credit,137154,SQ03,45238,1,1128.5,971.95
26,2,2019,Credit,137155,IN04,46094,30,1157.8,858.88
28,2,2019,Credit,137156,IL09,10644,2,424,357.87
28,2,2019,Credit,137157,IG01,46874,60,162,126.37
28,2,2019,Credit,137157,IG01,46876,60,163.35,127.1
28,2,2019,Credit,137157,IG01,40917,6,165,126.91
28,2,2019,Credit,137157,IG01,45132,60,177.38,154.17
28,2,2019,Credit,137157,IG01,40911,6,189,144.63
28,2,2019,Credit,137157,IG01,45154,60,229.32,223.94
28,2,2019,Credit,137157,IG01,40913,6,237,180.72
28,2,2019,Credit,137157,IG01,40914,6,267,203.55
28,2,2019,Credit,137157,IG01,40931,6,321,243.63
28,2,2019,Credit,137157,IG01,42267,40,428,245.07
28,2,2019,Credit,137157,IG01,42597,10,2500,1892.95
28,2,2019,Credit,137158,IA14,10466,2,330.9,263.87
28,2,2019,Credit,137158,IA14,30056,2,383.4,312.98
28,2,2019,Credit,137158,IA14,10471,2,443.7,362.72
28,2,2019,Credit,137158,IA14,46429,3,770.4,770.4
28,2,2019,Credit,137158,IA14,41103,15000,1125,1105.5
28,2,2019,Credit,137158,IA14,41555,5,3950,3542.92
28,2,2019,Credit,137159,IY03,45489,100,24,10
28,2,2019,Credit,137159,IY03,43516,100,28,14.54
28,2,2019,Credit,137159,IY03,43517,100,28,14.58
28,2,2019,Credit,137159,IY03,43518,100,28,14
28,2,2019,Credit,137159,IY03,43514,100,35,19.44
28,2,2019,Credit,137159,IY03,43515,100,35,19.44
28,2,2019,Credit,137159,IY03,43520,100,54,35.42
28,2,2019,Credit,137159,IY03,10076,160,136,109.88
28,2,2019,Credit,137159,IY03,40253,8,198,168.58
28,2,2019,Credit,137159,IY03,45929,16,315.25,261.7
28,2,2019,Credit,137159,IY03,40728,8,370.8,297.92
28,2,2019,Credit,137159,IY03,41205,3,690,326.6
28,2,2019,Credit,137159,IY03,46653,60,2550,2159.4
27,2,2019,Credit,137160,MC09,40861,36,255.13,197.38
27,2,2019,Credit,137160,MC09,40725,81,425.32,336
27,2,2019,Credit,137160,MC09,40860,144,615.97,463.14
27,2,2019,Credit,137160,MC09,40724,192,662.47,490.31
27,2,2019,Credit,137160,MC09,45677,12,791.84,678.72
27,2,2019,Credit,137160,MC09,47037,160,4000,3600
27,2,2019,Credit,137160,MC09,43359,1000,12000,11000
27,2,2019,Credit,137160,MC09,10500,1100,13200,12100
28,2,2019,Credit,137161,SZ80,46680,5,177.75,115.85
28,2,2019,Credit,137162,IT04,40302,20,1928.31,1418.95
28,2,2019,Credit,137162,IT04,10126,1800,7200,5496.75
4,3,2019,Credit,137163,sz16,41106,2,70,47.71
2,3,2019,Credit,137164,IA14,30038,2300,621,501.05
2,3,2019,Credit,137164,IA14,10077,1000,1500,1206
2,3,2019,Credit,137165,IL12,40911,6,189,144.62
2,3,2019,Credit,137165,IL12,45023,1,200,149.29
2,3,2019,Credit,137165,IL12,40912,6,213,161.43
2,3,2019,Credit,137165,IL12,43718,2,280.73,225.13
2,3,2019,Credit,137165,IL12,40663,3,323.9,272.55
2,3,2019,Credit,137165,IL12,43717,3,369.72,270.47
2,3,2019,Credit,137165,IL12,10232,3,394.2,284.98
2,3,2019,Credit,137165,IL12,44340,3,431.6,303.51
2,3,2019,Credit,137165,IL12,47111,100,680,431.71
2,3,2019,Credit,137165,IL12,40683,4,742.14,589.38
5,3,2019,Credit,137166,IL12,43515,500,175,97.22
5,3,2019,Credit,137166,IL12,46889,75,2587.5,1990.36
5,3,2019,Credit,137167,IK11,43516,250,70,36.35
5,3,2019,Credit,137167,IA14,10077,100,150,120.6
5,3,2019,Credit,137167,IK11,43515,500,175,97.22
5,3,2019,Credit,137167,IK11,40412,24,648,432.33
5,3,2019,Credit,137167,IA14,30050,40,5148,3925.6
5,3,2019,Credit,137168,IK11,43516,250,70,36.35
5,3,2019,Credit,137168,IK11,43515,500,175,97.22
5,3,2019,Credit,137168,IK11,40412,24,648,432.33
4,3,2019,Credit,137169,IT23,43838,90,47.71,47.71
4,3,2019,Credit,137169,IT23,41401,43,105.35,87.22
4,3,2019,Credit,137169,IT23,42144,50,230,182
4,3,2019,Credit,137169,IT23,30014,20,252.8,223.6
4,3,2019,Credit,137169,IT23,41400,150,367.5,273.38
4,3,2019,Credit,137169,IT23,10326,16,396,337.16
4,3,2019,Credit,137169,IT23,47092,4,484,412.09
4,3,2019,Credit,137169,IT23,30056,3,568.11,475.56
4,3,2019,Credit,137169,IT23,30055,5,651.63,557.71
4,3,2019,Credit,137169,IT23,41082,300,750,643.66
4,3,2019,Credit,137169,IT23,41083,300,750,601.5
4,3,2019,Credit,137169,IT23,42145,200,920,728
4,3,2019,Credit,137169,IT23,30054,10,1051.54,876.2
4,3,2019,Credit,137169,IT23,41394,250,1150,935
4,3,2019,Credit,137169,IT23,41395,250,1150,910.03
4,3,2019,Credit,137169,IT23,41519,250,1150,910
4,3,2019,Credit,137169,IT23,42168,250,1150,870
4,3,2019,Credit,137169,IT23,41322,96,1214.4,1033.96
4,3,2019,Credit,137169,IT23,10458,20,1298.33,1079.16
4,3,2019,Credit,137169,IT23,40727,120,1392.29,1153.42
4,3,2019,Credit,137169,IT23,40725,270,1420.13,1138.43
4,3,2019,Credit,137169,IT23,40726,180,1485.67,1235.57
4,3,2019,Credit,137169,IT23,40737,80,1588.33,1321.17
4,3,2019,Credit,137169,IT23,30347,20,1664.6,1376.7
4,3,2019,Credit,137169,IT23,30053,60,1922.41,1598.93
4,3,2019,Credit,137169,IT23,40728,56,2516.33,2085.48
4,3,2019,Credit,137169,IT23,40253,104,2574,2191.56
4,3,2019,Credit,137169,IT23,47112,50,3250,2124.8
4,3,2019,Credit,137169,IT23,45846,116,4677.12,3387.05
5,3,2019,Credit,137170,IT26,44954,50,100,73.95
5,3,2019,Credit,137170,IT26,44956,50,100,72.36
5,3,2019,Credit,137170,IT26,44955,50,100,69
5,3,2019,Credit,137170,IT26,46369,50,100,69
5,3,2019,Credit,137170,IT26,30337,3,162,122.69
5,3,2019,Credit,137170,IT26,45132,60,177.38,177.38
5,3,2019,Credit,137170,IT26,40911,6,189,144.63
5,3,2019,Credit,137170,IT26,44953,100,200,138
5,3,2019,Credit,137170,IT26,40912,6,213,161.43
5,3,2019,Credit,137170,IT26,40913,6,237,180.72
5,3,2019,Credit,137170,IT26,40914,6,267,203.55
5,3,2019,Credit,137170,IT26,10496,100,332.1,332.1
5,3,2019,Credit,137170,IT26,45932,12,478.75,404.51
7,3,2019,Credit,137171,SZ69,45545,1,160,90.76
7,3,2019,Credit,137171,SZ69,44239,10,480,291.74
7,3,2019,Credit,137171,SZ69,44240,20,1140,643.26
6,3,2019,Credit,137172,IH03,43513,30,9750,7017.11
6,3,2019,Credit,137172,IH03,10126,3000,12000,9161.26
7,3,2019,Credit,137173,SZ92,41499,4,167.04,122.53
7,3,2019,Credit,137174,IA14,40263,150,825,728.51
7,3,2019,Credit,137174,IA14,46382,50,3000,2650
7,3,2019,Credit,137175,IP03,45061,31,4392.99,4260.81
7,3,2019,Credit,137175,IP03,42537,1500,5760,5580
7,3,2019,Credit,137175,IP03,43025,50,8344.63,8098.44
7,3,2019,Credit,137175,IP03,42479,63,9587.52,9287.91
7,3,2019,Credit,137175,IP03,42536,2500,9600,9300
7,3,2019,Credit,137175,IP03,42534,2500,9850,9550
7,3,2019,Credit,137175,IP03,42535,2650,10441,10123
7,3,2019,Credit,137175,IP03,41701,260,37493.46,36397.87
7,3,2019,Credit,137175,IP03,42533,10200,43758,42452
7,3,2019,Credit,137176,MC06,44241,2,101,82.73
7,3,2019,Credit,137176,MC06,41188,5,127.5,95.79
7,3,2019,Credit,137176,MC06,40725,27,158.55,113.84
7,3,2019,Credit,137176,MC06,40726,18,183.05,126.14
7,3,2019,Credit,137176,MC06,44895,15,397.5,297.91
7,3,2019,Credit,137176,MC06,40860,96,434.35,303.48
7,3,2019,Credit,137176,MC06,44237,15,442.5,342.41
7,3,2019,Credit,137176,MC06,44238,15,502.5,383.79
7,3,2019,Credit,137176,MC06,44239,15,562.5,437.61
7,3,2019,Credit,137176,MC06,44240,15,637.5,482.45
7,3,2019,Credit,137176,MC06,40412,24,648,432.33
11,3,2019,Credit,137177,IJ01,42903,308,289.52,225.29
11,3,2019,Credit,137177,IJ01,46543,3,426.4,338.35
11,3,2019,Credit,137177,IJ01,44523,300,540,414
11,3,2019,Credit,137177,IJ01,45912,4,573.69,462.38
11,3,2019,Credit,137177,IJ01,45538,12,933.53,728.47
11,3,2019,Credit,137177,IJ01,45683,18,1166.34,901.23
11,3,2019,Credit,137177,IJ01,45543,12,1180.39,935.18
5,3,2019,Credit,137178,IA15,45580,3,4071.92,0
12,3,2019,Credit,137179,IY03,41969,1,449.4,367.57
12,3,2019,Credit,137179,IY03,10126,5500,12676.5,12676.5
12,3,2019,Credit,137180,IG01,41205,1,230,108.87
12,3,2019,Credit,137180,IG01,44254,2,283.4,210.47
12,3,2019,Credit,137180,IG01,10401,16,289.35,246.11
12,3,2019,Credit,137180,IG01,10221,300,300,222.14
12,3,2019,Credit,137180,IG01,10211,300,300,210.37
12,3,2019,Credit,137180,IG01,43937,160,305.27,258.55
12,3,2019,Credit,137180,IG01,46193,312,312,224.92
12,3,2019,Credit,137180,IG01,42207,4,330,280.97
12,3,2019,Credit,137180,IG01,45152,120,454.72,385.39
12,3,2019,Credit,137180,IG01,45151,120,456.68,386.78
12,3,2019,Credit,137180,IG01,45125,240,461.58,390.84
12,3,2019,Credit,137180,IG01,45154,120,462.07,389.2
12,3,2019,Credit,137180,IG01,45127,240,462.56,389.6
12,3,2019,Credit,137180,IG01,43936,240,463.05,389.66
12,3,2019,Credit,137180,IG01,45153,120,466.97,393.99
12,3,2019,Credit,137180,IG01,43940,240,474.81,397.8
12,3,2019,Credit,137180,IG01,45931,10,516.22,429.02
12,3,2019,Credit,137180,IG01,45150,180,518.91,439.49
12,3,2019,Credit,137180,IG01,45129,180,536.55,454.43
12,3,2019,Credit,137180,IG01,43934,400,776.65,658.53
12,3,2019,Credit,137180,IG01,45126,480,907.48,768.84
12,3,2019,Credit,137180,IG01,45128,360,1061.34,896.55
12,3,2019,Credit,137180,IG01,44489,100,2364.25,1937.34
12,3,2019,Credit,137181,IL09,45125,80,152.88,129.48
12,3,2019,Credit,137181,IL09,45126,80,153.37,128.5
12,3,2019,Credit,137181,IL09,43940,80,156.31,132.6
12,3,2019,Credit,137181,IL09,45128,60,177.38,149.42
12,3,2019,Credit,137181,IL09,45539,4,273.84,226.35
12,3,2019,Credit,137181,IL09,45540,4,293.16,223.5
12,3,2019,Credit,137181,IL09,45127,160,305.27,259.34
12,3,2019,Credit,137181,IL09,43937,160,306.25,258.75
12,3,2019,Credit,137181,IL09,43936,160,308.7,259.77
12,3,2019,Credit,137181,IL09,43934,160,320.95,272.14
12,3,2019,Credit,137182,IY03,45128,60,175.91,149.1
12,3,2019,Credit,137182,IY03,45129,60,177.38,150.32
12,3,2019,Credit,137182,IY03,45260,60,221.97,190.26
12,3,2019,Credit,137182,IY03,45151,60,228.83,193.81
12,3,2019,Credit,137182,IY03,45677,15,991.27,837.51
12,3,2019,Credit,137182,IY03,44489,50,1113.77,949.91
13,3,2019,Credit,137183,IT26,40175,5,57.15,44.87
13,3,2019,Credit,137183,IT26,40174,5,65.05,51.2
13,3,2019,Credit,137183,IT26,40107,5,75.1,61.88
13,3,2019,Credit,137183,IT26,40570,10,91.4,72.08
13,3,2019,Credit,137183,IT26,30363,5,103.5,85.98
13,3,2019,Credit,137183,IT26,30361,5,176.65,148.25
13,3,2019,Credit,137183,IT26,45934,40,187.75,159.37
13,3,2019,Credit,137183,IT26,45151,60,229.81,194.64
13,3,2019,Credit,137183,IT26,30360,5,249.85,200.67
13,3,2019,Credit,137183,IT26,45539,4,272.58,225.3
13,3,2019,Credit,137183,IT26,45150,120,346.43,293.4
13,3,2019,Credit,137183,IT26,45129,120,361.62,305.45
13,3,2019,Credit,137183,IT26,43701,50,400,260.63
13,3,2019,Credit,137183,IT26,45126,240,455.21,385.52
13,3,2019,Credit,137183,IT26,43937,240,456.68,387.09
13,3,2019,Credit,137183,IT26,45152,120,456.68,387.08
13,3,2019,Credit,137183,IT26,45125,240,459.62,389.28
13,3,2019,Credit,137183,IT26,45154,120,465.5,392.09
13,3,2019,Credit,137183,IT26,45127,400,763.42,648.56
13,3,2019,Credit,137183,IT26,45929,40,785,654.26
13,3,2019,Credit,137183,IT26,45128,300,881.51,747.17
13,3,2019,Credit,137183,IT26,43936,1200,2298.59,1948.2
14,3,2019,Credit,137184,IY03,10077,200,300,241.2
14,3,2019,Credit,137185,IL12,45126,80,151.9,128.5
14,3,2019,Credit,137185,IL12,45127,80,152.88,129.88
14,3,2019,Credit,137185,IL12,43936,80,153.37,129.89
14,3,2019,Credit,137185,IL12,45125,80,153.37,129.9
14,3,2019,Credit,137185,IL12,43937,80,155.33,129.72
14,3,2019,Credit,137185,IL12,43934,80,159.74,135.44
14,3,2019,Credit,137185,IL12,45150,60,173.95,146.91
14,3,2019,Credit,137185,IL12,45128,60,176.89,149.44
14,3,2019,Credit,137185,IL12,45129,60,176.89,149.98
14,3,2019,Credit,137185,IL12,40724,64,217.31,163.44
14,3,2019,Credit,137185,IL12,10458,4,264.9,212.84
14,3,2019,Credit,137186,IA091,10466,4,672.9,527.73
14,3,2019,Credit,137186,IA091,30056,4,777.3,634.07
14,3,2019,Credit,137187,IK11,30386,6,9,6.83
14,3,2019,Credit,137187,IK11,40447,2,10,7.76
14,3,2019,Credit,137187,IK11,41538,2,15.2,11.73
14,3,2019,Credit,137187,IK11,43843,6,21,16.93
14,3,2019,Credit,137187,IK11,46959,2,69,46.28
14,3,2019,Credit,137187,IK11,43520,200,108,70.84
14,3,2019,Credit,137187,IK11,30361,5,176.65,148.25
14,3,2019,Credit,137187,IK11,42597,1,260,189.29
14,3,2019,Credit,137187,IK11,41015,40,649.2,534.05
14,3,2019,Credit,137187,IK11,30359,11,671,553.48
14,3,2019,Credit,137187,IK11,10644,6,1272,1113.5
14,3,2019,Credit,137187,IK11,45677,30,1970.78,1675.03
14,3,2019,Credit,137187,IK11,43972,26,3147.54,2303.22
14,3,2019,Credit,137188,IG01,45260,120,446.39,382.62
14,3,2019,Credit,137188,IG01,45931,10,522.59,434.31
14,3,2019,Credit,137188,IG01,46654,20,870,698.87
14,3,2019,Credit,137188,IG01,45776,424,1272,805.36
14,3,2019,Credit,137189,IA14,46435,5,1060,946.47
14,3,2019,Credit,137189,IA14,10077,1000,1500,1206
14,3,2019,Credit,137189,IA14,45151,600,2288.79,1938.46
15,3,2019,Credit,137190,SZ93,44956,50,190,72.36
16,3,2019,Credit,137191,ST13,40071,100,440,395.79
16,3,2019,Credit,137192,SC05,45932,2,99.2,65.48
16,3,2019,Credit,137192,SC05,45933,5,188.48,118.85
16,3,2019,Credit,137192,SC05,45929,8,198.4,130.85
16,3,2019,Credit,137192,SC05,45622,80,200,112.83
16,3,2019,Credit,137192,SC05,43839,36,488.64,318.02
18,3,2019,Credit,137193,SZ98,41103,1650,330,110.55
15,3,2019,Credit,137194,IJ01,45543,6,583.84,467.59
15,3,2019,Credit,137194,IJ01,43940,320,610.56,530.41
15,3,2019,Credit,137194,IJ01,45129,300,880.32,761.92
15,3,2019,Credit,137194,IJ01,45153,300,1145.76,986.84
15,3,2019,Credit,137194,IJ01,45152,420,1556.16,1346.47
15,3,2019,Credit,137194,IJ01,43621,60,1620,1455.41
15,3,2019,Credit,137194,IJ01,45128,600,1729.44,1494.38
15,3,2019,Credit,137194,IJ01,45125,1120,2121.6,1826.19
15,3,2019,Credit,137194,IJ01,45154,600,2264.16,1946.84
15,3,2019,Credit,137194,IJ01,45151,660,2492.16,2151.45
15,3,2019,Credit,137194,IJ01,45126,1600,2952,2554.38
15,3,2019,Credit,137194,IJ01,43936,1600,3006.72,2597.8
15,3,2019,Credit,137194,IJ01,40312,21,3338.92,2444.06
15,3,2019,Credit,137194,IJ01,43934,1760,3479.52,3011.78
15,3,2019,Credit,137194,IJ01,45127,2400,4525.44,3896.79
18,3,2019,Credit,137195,IT24,44954,21,42,31.06
18,3,2019,Credit,137195,IT24,44955,50,100,69
18,3,2019,Credit,137195,IT24,46369,50,100,69
18,3,2019,Credit,137195,IT24,44956,50,100,72.37
18,3,2019,Credit,137195,IT24,45530,50,130,97.5
18,3,2019,Credit,137195,IT24,45579,50,130,97.5
18,3,2019,Credit,137195,IT24,45125,80,152.88,130.44
18,3,2019,Credit,137195,IT24,44953,79,158,109.02
18,3,2019,Credit,137195,IT24,44895,6,159,119.16
18,3,2019,Credit,137195,IT24,45150,60,174.93,146.91
18,3,2019,Credit,137195,IT24,45129,60,175.91,149.14
18,3,2019,Credit,137195,IT24,44237,6,177,136.97
18,3,2019,Credit,137195,IT24,45152,60,226.87,192.29
18,3,2019,Credit,137195,IT24,45151,60,228.34,193.71
18,3,2019,Credit,137195,IT24,45154,60,231.77,195.22
18,3,2019,Credit,137195,IT24,45153,60,231.77,195.55
18,3,2019,Credit,137195,IT24,44241,5,252.5,206.83
18,3,2019,Credit,137195,IT24,44240,6,255,192.98
18,3,2019,Credit,137195,IT24,30265,6,255,216.3
18,3,2019,Credit,137195,IT24,30262,60,256.27,223.58
18,3,2019,Credit,137195,IT24,10106,6,309,266.16
18,3,2019,Credit,137195,IT24,10252,6,387,244.84
18,3,2019,Credit,137195,IT24,45235,70,455,292.07
18,3,2019,Credit,137196,IP02,10011,3,82.5,69.87
18,3,2019,Credit,137196,IP02,10006,10,275,228.55
18,3,2019,Credit,137196,IP02,10012,10,275,230.08
18,3,2019,Credit,137196,IP02,10005,10,280,260.19
18,3,2019,Credit,137196,IP02,10008,20,550,443.37
18,3,2019,Credit,137197,SJ03,10313,187,243.1,172.25
18,3,2019,Credit,137197,SJ03,10379,200,1621.97,1164.87
19,3,2019,Credit,137198,IG01,30038,250,100,54.46
19,3,2019,Credit,137198,IG01,44523,80,160,110.4
19,3,2019,Credit,137198,IG01,43509,500,180,105.12
19,3,2019,Credit,137198,IG01,46381,2,240.9,185.23
19,3,2019,Credit,137198,IG01,40881,300,300,217.52
19,3,2019,Credit,137198,IG01,42903,300,300,217.62
19,3,2019,Credit,137198,IG01,43837,12,431.94,367.35
19,3,2019,Credit,137198,IG01,46188,600,600,428.73
19,3,2019,Credit,137198,IG01,45561,500,3350,2565
19,3,2019,Credit,137199,IL09,40263,50,275,243.6
19,3,2019,Credit,137199,IL09,10211,300,300,210.37
19,3,2019,Credit,137199,IL09,43225,4,559,435.63
19,3,2019,Credit,137199,IL09,46896,250,1925,1380.57
19,3,2019,Credit,137200,IT08,43936,80,147.49,125.46
19,3,2019,Credit,137200,IT08,43937,80,152.39,129.73
19,3,2019,Credit,137200,IT08,45470,24,595.2,431.96
19,3,2019,Credit,137200,IT08,45471,24,660,475.97
19,3,2019,Credit,137200,IT08,45128,300,882,747.19
19,3,2019,Credit,137200,IT08,45642,200,1540,1143.09
19,3,2019,Credit,137201,IA07,45151,300,1159.34,978.98
19,3,2019,Credit,137201,IA07,45154,300,1161.3,978.17
19,3,2019,Credit,137201,IA07,43513,20,6200,4678.08
19,3,2019,Credit,137202,IA14,43842,60,8444.7,6493.31
19,3,2019,Credit,137203,IJ01,43958,1,83.52,72.42
19,3,2019,Credit,137203,IJ01,44591,2,213.12,184.81
19,3,2019,Credit,137203,IJ01,43874,5,641.76,544.23
19,3,2019,Credit,137203,IJ01,10394,200,2413.68,2094.41
19,3,2019,Credit,137203,IJ01,40150,72,3240,2718.51
19,3,2019,Credit,137203,IJ01,43838,120,3468,2975.14
19,3,2019,Credit,137203,IJ01,45966,174,4350,3649.85
20,3,2019,Credit,137204,IJ01,46680,5,187.63,115.85
20,3,2019,Credit,137204,IJ01,10401,80,1411.44,1230.56
20,3,2019,Credit,137204,IJ01,40150,39,1755,1472.52
20,3,2019,Credit,137204,IJ01,45121,10,1772.64,1528.59
20,3,2019,Credit,137204,IJ01,43839,240,2437.44,2115.12
20,3,2019,Credit,137204,IJ01,30262,600,2537.52,2235.75
20,3,2019,Credit,137204,IJ01,43958,33,2792.64,2411.98
20,3,2019,Credit,137204,IJ01,43837,80,2932.56,2538.1
21,3,2019,Credit,137205,IL09,30270,1,115,83.98
21,3,2019,Credit,137206,IK11,41906,1,105,70.69
21,3,2019,Credit,137206,IK11,41531,1,105,67.53
21,3,2019,Credit,137206,IK11,41532,1,105,68.11
21,3,2019,Credit,137206,IK11,47087,10,2420,1840.24
